log = [Raft.Entry(term=1, index=1, command=7)]
log = [Raft.Entry(term=1, index=0, command=3), Raft.Entry(term=1, index=1, command=3), Raft.Entry(term=1, index=1, command=3), Raft.Entry(term=1, index=2, command=1), Raft.Entry(term=1, index=2, command=1), Raft.Entry(term=1, index=3, command=1), Raft.Entry(term=1, index=3, command=1), Raft.Entry(term=1, index=4, command=1), Raft.Entry(term=1, index=4, command=1), Raft.Entry(term=1, index=5, command=2), Raft.Entry(term=1, index=5, command=2), Raft.Entry(term=1, index=6, command=2), Raft.Entry(term=1, index=6, command=2), Raft.Entry(term=1, index=7, command=2), Raft.Entry(term=1, index=7, command=2), Raft.Entry(term=1, index=8, command=2)]
log = [Raft.Entry(term=1, index=0, command=3), Raft.Entry(term=1, index=1, command=3), Raft.Entry(term=1, index=1, command=3), Raft.Entry(term=1, index=2, command=1), Raft.Entry(term=1, index=2, command=1), Raft.Entry(term=1, index=3, command=1), Raft.Entry(term=1, index=3, command=1), Raft.Entry(term=1, index=4, command=1), Raft.Entry(term=1, index=4, command=1), Raft.Entry(term=1, index=5, command=2), Raft.Entry(term=1, index=5, command=2), Raft.Entry(term=1, index=6, command=2), Raft.Entry(term=1, index=6, command=2), Raft.Entry(term=1, index=7, command=2), Raft.Entry(term=1, index=7, command=2), Raft.Entry(term=1, index=8, command=2)]
log = [Raft.Entry(term=1, index=0, command=3), Raft.Entry(term=1, index=1, command=3), Raft.Entry(term=1, index=1, command=3), Raft.Entry(term=1, index=2, command=1), Raft.Entry(term=1, index=2, command=1), Raft.Entry(term=1, index=3, command=1), Raft.Entry(term=1, index=3, command=1), Raft.Entry(term=1, index=4, command=1), Raft.Entry(term=1, index=4, command=1), Raft.Entry(term=1, index=5, command=2), Raft.Entry(term=1, index=5, command=2), Raft.Entry(term=1, index=6, command=2), Raft.Entry(term=1, index=6, command=2), Raft.Entry(term=1, index=7, command=2), Raft.Entry(term=1, index=7, command=2), Raft.Entry(term=1, index=8, command=2)]
log = [Raft.Entry(term=1, index=0, command=3), Raft.Entry(term=1, index=1, command=3), Raft.Entry(term=1, index=1, command=3), Raft.Entry(term=1, index=2, command=1), Raft.Entry(term=1, index=2, command=1), Raft.Entry(term=1, index=3, command=1), Raft.Entry(term=1, index=3, command=1), Raft.Entry(term=1, index=4, command=1), Raft.Entry(term=1, index=4, command=1), Raft.Entry(term=1, index=5, command=2), Raft.Entry(term=1, index=5, command=2), Raft.Entry(term=1, index=6, command=2), Raft.Entry(term=1, index=6, command=2), Raft.Entry(term=1, index=7, command=2), Raft.Entry(term=1, index=7, command=2), Raft.Entry(term=1, index=8, command=2)]
log = [Raft.Entry(term=1, index=0, command=3), Raft.Entry(term=1, index=1, command=3), Raft.Entry(term=1, index=1, command=3), Raft.Entry(term=1, index=2, command=1), Raft.Entry(term=1, index=2, command=1), Raft.Entry(term=1, index=3, command=1), Raft.Entry(term=1, index=3, command=1), Raft.Entry(term=1, index=4, command=1), Raft.Entry(term=1, index=4, command=1), Raft.Entry(term=1, index=5, command=2), Raft.Entry(term=1, index=5, command=2), Raft.Entry(term=1, index=6, command=2), Raft.Entry(term=1, index=6, command=2), Raft.Entry(term=1, index=7, command=2), Raft.Entry(term=1, index=7, command=2), Raft.Entry(term=1, index=8, command=2)]
log = [Raft.Entry(term=1, index=0, command=3), Raft.Entry(term=1, index=1, command=3), Raft.Entry(term=1, index=1, command=3), Raft.Entry(term=1, index=2, command=1), Raft.Entry(term=1, index=2, command=1), Raft.Entry(term=1, index=3, command=1), Raft.Entry(term=1, index=3, command=1), Raft.Entry(term=1, index=4, command=1), Raft.Entry(term=1, index=4, command=1), Raft.Entry(term=1, index=5, command=2), Raft.Entry(term=1, index=5, command=2), Raft.Entry(term=1, index=6, command=2), Raft.Entry(term=1, index=6, command=2), Raft.Entry(term=1, index=7, command=2), Raft.Entry(term=1, index=7, command=2), Raft.Entry(term=1, index=8, command=2)]
log = [Raft.Entry(term=1, index=0, command=3), Raft.Entry(term=1, index=1, command=3), Raft.Entry(term=1, index=1, command=3), Raft.Entry(term=1, index=2, command=1), Raft.Entry(term=1, index=2, command=1), Raft.Entry(term=1, index=3, command=1), Raft.Entry(term=1, index=3, command=1), Raft.Entry(term=1, index=4, command=1), Raft.Entry(term=1, index=4, command=1), Raft.Entry(term=1, index=5, command=2), Raft.Entry(term=1, index=5, command=2), Raft.Entry(term=1, index=6, command=2), Raft.Entry(term=1, index=6, command=2), Raft.Entry(term=1, index=7, command=2), Raft.Entry(term=1, index=7, command=2), Raft.Entry(term=1, index=8, command=2)]
log = [Raft.Entry(term=1, index=0, command=3), Raft.Entry(term=1, index=1, command=3), Raft.Entry(term=1, index=1, command=3), Raft.Entry(term=1, index=2, command=1), Raft.Entry(term=1, index=2, command=1), Raft.Entry(term=1, index=3, command=1), Raft.Entry(term=1, index=3, command=1), Raft.Entry(term=1, index=4, command=1), Raft.Entry(term=1, index=4, command=1), Raft.Entry(term=1, index=5, command=2), Raft.Entry(term=1, index=5, command=2), Raft.Entry(term=1, index=6, command=2), Raft.Entry(term=1, index=6, command=2), Raft.Entry(term=1, index=7, command=2), Raft.Entry(term=1, index=7, command=2), Raft.Entry(term=1, index=8, command=2)]
log = [Raft.Entry(term=1, index=0, command=3), Raft.Entry(term=1, index=1, command=3), Raft.Entry(term=1, index=1, command=3), Raft.Entry(term=1, index=2, command=1), Raft.Entry(term=1, index=2, command=1), Raft.Entry(term=1, index=3, command=1), Raft.Entry(term=1, index=3, command=1), Raft.Entry(term=1, index=4, command=1), Raft.Entry(term=1, index=4, command=1), Raft.Entry(term=1, index=5, command=2), Raft.Entry(term=1, index=5, command=2), Raft.Entry(term=1, index=6, command=2), Raft.Entry(term=1, index=6, command=2), Raft.Entry(term=1, index=7, command=2), Raft.Entry(term=1, index=7, command=2), Raft.Entry(term=1, index=8, command=2)]
log = [Raft.Entry(term=1, index=0, command=3), Raft.Entry(term=1, index=1, command=3), Raft.Entry(term=1, index=1, command=3), Raft.Entry(term=1, index=2, command=1), Raft.Entry(term=1, index=2, command=1), Raft.Entry(term=1, index=3, command=1), Raft.Entry(term=1, index=3, command=1), Raft.Entry(term=1, index=4, command=1), Raft.Entry(term=1, index=4, command=1), Raft.Entry(term=1, index=5, command=2), Raft.Entry(term=1, index=5, command=2), Raft.Entry(term=1, index=6, command=2), Raft.Entry(term=1, index=6, command=2), Raft.Entry(term=1, index=7, command=2), Raft.Entry(term=1, index=7, command=2), Raft.Entry(term=1, index=8, command=2)]
log = [Raft.Entry(term=1, index=0, command=3), Raft.Entry(term=1, index=1, command=3), Raft.Entry(term=1, index=1, command=3), Raft.Entry(term=1, index=2, command=1), Raft.Entry(term=1, index=2, command=1), Raft.Entry(term=1, index=3, command=1), Raft.Entry(term=1, index=3, command=1), Raft.Entry(term=1, index=4, command=1), Raft.Entry(term=1, index=4, command=1), Raft.Entry(term=1, index=5, command=2), Raft.Entry(term=1, index=5, command=2), Raft.Entry(term=1, index=6, command=2), Raft.Entry(term=1, index=6, command=2), Raft.Entry(term=1, index=7, command=2), Raft.Entry(term=1, index=7, command=2), Raft.Entry(term=1, index=8, command=2)]
log = [Raft.Entry(term=1, index=0, command=3), Raft.Entry(term=1, index=1, command=3), Raft.Entry(term=1, index=1, command=3), Raft.Entry(term=1, index=2, command=1), Raft.Entry(term=1, index=2, command=1), Raft.Entry(term=1, index=3, command=1), Raft.Entry(term=1, index=3, command=1), Raft.Entry(term=1, index=4, command=1), Raft.Entry(term=1, index=4, command=1), Raft.Entry(term=1, index=5, command=2), Raft.Entry(term=1, index=5, command=2), Raft.Entry(term=1, index=6, command=2), Raft.Entry(term=1, index=6, command=2), Raft.Entry(term=1, index=7, command=2), Raft.Entry(term=1, index=7, command=2), Raft.Entry(term=1, index=8, command=2)]
log = [Raft.Entry(term=1, index=0, command=3), Raft.Entry(term=1, index=1, command=3), Raft.Entry(term=1, index=1, command=3), Raft.Entry(term=1, index=2, command=1), Raft.Entry(term=1, index=2, command=1), Raft.Entry(term=1, index=3, command=1), Raft.Entry(term=1, index=3, command=1), Raft.Entry(term=1, index=4, command=1), Raft.Entry(term=1, index=4, command=1), Raft.Entry(term=1, index=5, command=2), Raft.Entry(term=1, index=5, command=2), Raft.Entry(term=1, index=6, command=2), Raft.Entry(term=1, index=6, command=2), Raft.Entry(term=1, index=7, command=2), Raft.Entry(term=1, index=7, command=2), Raft.Entry(term=1, index=8, command=2)]
log = [Raft.Entry(term=1, index=0, command=3), Raft.Entry(term=1, index=1, command=3), Raft.Entry(term=1, index=1, command=3), Raft.Entry(term=1, index=2, command=1), Raft.Entry(term=1, index=2, command=1), Raft.Entry(term=1, index=3, command=1), Raft.Entry(term=1, index=3, command=1), Raft.Entry(term=1, index=4, command=1), Raft.Entry(term=1, index=4, command=1), Raft.Entry(term=1, index=5, command=2), Raft.Entry(term=1, index=5, command=2), Raft.Entry(term=1, index=6, command=2), Raft.Entry(term=1, index=6, command=2), Raft.Entry(term=1, index=7, command=2), Raft.Entry(term=1, index=7, command=2), Raft.Entry(term=1, index=8, command=2)]
log = [Raft.Entry(term=1, index=0, command=3), Raft.Entry(term=1, index=1, command=3), Raft.Entry(term=1, index=1, command=3), Raft.Entry(term=1, index=2, command=1), Raft.Entry(term=1, index=2, command=1), Raft.Entry(term=1, index=3, command=1), Raft.Entry(term=1, index=3, command=1), Raft.Entry(term=1, index=4, command=1), Raft.Entry(term=1, index=4, command=1), Raft.Entry(term=1, index=5, command=2), Raft.Entry(term=1, index=5, command=2), Raft.Entry(term=1, index=6, command=2), Raft.Entry(term=1, index=6, command=2), Raft.Entry(term=1, index=7, command=2), Raft.Entry(term=1, index=7, command=2), Raft.Entry(term=1, index=8, command=2)]
log = [Raft.Entry(term=1, index=0, command=3), Raft.Entry(term=1, index=1, command=3), Raft.Entry(term=1, index=1, command=3), Raft.Entry(term=1, index=2, command=1), Raft.Entry(term=1, index=2, command=1), Raft.Entry(term=1, index=3, command=1), Raft.Entry(term=1, index=3, command=1), Raft.Entry(term=1, index=4, command=1), Raft.Entry(term=1, index=4, command=1), Raft.Entry(term=1, index=5, command=2), Raft.Entry(term=1, index=5, command=2), Raft.Entry(term=1, index=6, command=2), Raft.Entry(term=1, index=6, command=2), Raft.Entry(term=1, index=7, command=2), Raft.Entry(term=1, index=7, command=2), Raft.Entry(term=1, index=8, command=2)]
log = [Raft.Entry(term=1, index=0, command=3), Raft.Entry(term=1, index=1, command=3), Raft.Entry(term=1, index=1, command=3), Raft.Entry(term=1, index=2, command=1), Raft.Entry(term=1, index=2, command=1), Raft.Entry(term=1, index=3, command=1), Raft.Entry(term=1, index=3, command=1), Raft.Entry(term=1, index=4, command=1), Raft.Entry(term=1, index=4, command=1), Raft.Entry(term=1, index=5, command=2), Raft.Entry(term=1, index=5, command=2), Raft.Entry(term=1, index=6, command=2), Raft.Entry(term=1, index=6, command=2), Raft.Entry(term=1, index=7, command=2), Raft.Entry(term=1, index=7, command=2), Raft.Entry(term=1, index=8, command=2)]
log = [Raft.Entry(term=1, index=0, command=3), Raft.Entry(term=1, index=1, command=3), Raft.Entry(term=1, index=1, command=3), Raft.Entry(term=1, index=2, command=1), Raft.Entry(term=1, index=2, command=1), Raft.Entry(term=1, index=3, command=1), Raft.Entry(term=1, index=3, command=1), Raft.Entry(term=1, index=4, command=1), Raft.Entry(term=1, index=4, command=1), Raft.Entry(term=1, index=5, command=2), Raft.Entry(term=1, index=5, command=2), Raft.Entry(term=1, index=6, command=2), Raft.Entry(term=1, index=6, command=2), Raft.Entry(term=1, index=7, command=2), Raft.Entry(term=1, index=7, command=2), Raft.Entry(term=1, index=8, command=2)]
log = [Raft.Entry(term=1, index=0, command=3), Raft.Entry(term=1, index=1, command=3), Raft.Entry(term=1, index=1, command=3), Raft.Entry(term=1, index=2, command=1), Raft.Entry(term=1, index=2, command=1), Raft.Entry(term=1, index=3, command=1), Raft.Entry(term=1, index=3, command=1), Raft.Entry(term=1, index=4, command=1), Raft.Entry(term=1, index=4, command=1), Raft.Entry(term=1, index=5, command=2), Raft.Entry(term=1, index=5, command=2), Raft.Entry(term=1, index=6, command=2), Raft.Entry(term=1, index=6, command=2), Raft.Entry(term=1, index=7, command=2), Raft.Entry(term=1, index=7, command=2), Raft.Entry(term=1, index=8, command=2)]
log = [Raft.Entry(term=1, index=0, command=3), Raft.Entry(term=1, index=1, command=3), Raft.Entry(term=1, index=1, command=3), Raft.Entry(term=1, index=2, command=1), Raft.Entry(term=1, index=2, command=1), Raft.Entry(term=1, index=3, command=1), Raft.Entry(term=1, index=3, command=1), Raft.Entry(term=1, index=4, command=1), Raft.Entry(term=1, index=4, command=1), Raft.Entry(term=1, index=5, command=2), Raft.Entry(term=1, index=5, command=2), Raft.Entry(term=1, index=6, command=2), Raft.Entry(term=1, index=6, command=2), Raft.Entry(term=1, index=7, command=2), Raft.Entry(term=1, index=7, command=2), Raft.Entry(term=1, index=8, command=2)]
log = [Raft.Entry(term=1, index=0, command=3), Raft.Entry(term=1, index=1, command=3), Raft.Entry(term=1, index=1, command=3), Raft.Entry(term=1, index=2, command=1), Raft.Entry(term=1, index=2, command=1), Raft.Entry(term=1, index=3, command=1), Raft.Entry(term=1, index=3, command=1), Raft.Entry(term=1, index=4, command=1), Raft.Entry(term=1, index=4, command=1), Raft.Entry(term=1, index=5, command=2), Raft.Entry(term=1, index=5, command=2), Raft.Entry(term=1, index=6, command=2), Raft.Entry(term=1, index=6, command=2), Raft.Entry(term=1, index=7, command=2), Raft.Entry(term=1, index=7, command=2), Raft.Entry(term=1, index=8, command=2)]
log = [Raft.Entry(term=1, index=0, command=3), Raft.Entry(term=1, index=1, command=3), Raft.Entry(term=1, index=1, command=3), Raft.Entry(term=1, index=2, command=1), Raft.Entry(term=1, index=2, command=1), Raft.Entry(term=1, index=3, command=1), Raft.Entry(term=1, index=3, command=1), Raft.Entry(term=1, index=4, command=1), Raft.Entry(term=1, index=4, command=1), Raft.Entry(term=1, index=5, command=2), Raft.Entry(term=1, index=5, command=2), Raft.Entry(term=1, index=6, command=2), Raft.Entry(term=1, index=6, command=2), Raft.Entry(term=1, index=7, command=2), Raft.Entry(term=1, index=7, command=2), Raft.Entry(term=1, index=8, command=2)]
log = [Raft.Entry(term=1, index=0, command=3), Raft.Entry(term=1, index=1, command=3), Raft.Entry(term=1, index=1, command=3), Raft.Entry(term=1, index=2, command=1), Raft.Entry(term=1, index=2, command=1), Raft.Entry(term=1, index=3, command=1), Raft.Entry(term=1, index=3, command=1), Raft.Entry(term=1, index=4, command=1), Raft.Entry(term=1, index=4, command=1), Raft.Entry(term=1, index=5, command=2), Raft.Entry(term=1, index=5, command=2), Raft.Entry(term=1, index=6, command=2), Raft.Entry(term=1, index=6, command=2), Raft.Entry(term=1, index=7, command=2), Raft.Entry(term=1, index=7, command=2), Raft.Entry(term=1, index=8, command=2)]
log = [Raft.Entry(term=1, index=0, command=3), Raft.Entry(term=1, index=1, command=3), Raft.Entry(term=1, index=1, command=3), Raft.Entry(term=1, index=2, command=1), Raft.Entry(term=1, index=2, command=1), Raft.Entry(term=1, index=3, command=1), Raft.Entry(term=1, index=3, command=1), Raft.Entry(term=1, index=4, command=1), Raft.Entry(term=1, index=4, command=1), Raft.Entry(term=1, index=5, command=2), Raft.Entry(term=1, index=5, command=2), Raft.Entry(term=1, index=6, command=2), Raft.Entry(term=1, index=6, command=2), Raft.Entry(term=1, index=7, command=2), Raft.Entry(term=1, index=7, command=2), Raft.Entry(term=1, index=8, command=2)]
log = [Raft.Entry(term=1, index=0, command=3), Raft.Entry(term=1, index=1, command=3), Raft.Entry(term=1, index=1, command=3), Raft.Entry(term=1, index=2, command=1), Raft.Entry(term=1, index=2, command=1), Raft.Entry(term=1, index=3, command=1), Raft.Entry(term=1, index=3, command=1), Raft.Entry(term=1, index=4, command=1), Raft.Entry(term=1, index=4, command=1), Raft.Entry(term=1, index=5, command=2), Raft.Entry(term=1, index=5, command=2), Raft.Entry(term=1, index=6, command=2), Raft.Entry(term=1, index=6, command=2), Raft.Entry(term=1, index=7, command=2), Raft.Entry(term=1, index=7, command=2), Raft.Entry(term=1, index=8, command=2)]
log = [Raft.Entry(term=1, index=0, command=3), Raft.Entry(term=1, index=1, command=3), Raft.Entry(term=1, index=1, command=3), Raft.Entry(term=1, index=2, command=1), Raft.Entry(term=1, index=2, command=1), Raft.Entry(term=1, index=3, command=1), Raft.Entry(term=1, index=3, command=1), Raft.Entry(term=1, index=4, command=1), Raft.Entry(term=1, index=4, command=1), Raft.Entry(term=1, index=5, command=2), Raft.Entry(term=1, index=5, command=2), Raft.Entry(term=1, index=6, command=2), Raft.Entry(term=1, index=6, command=2), Raft.Entry(term=1, index=7, command=2), Raft.Entry(term=1, index=7, command=2), Raft.Entry(term=1, index=8, command=2)]
log = [Raft.Entry(term=1, index=0, command=3), Raft.Entry(term=1, index=1, command=3), Raft.Entry(term=1, index=1, command=3), Raft.Entry(term=1, index=2, command=1), Raft.Entry(term=1, index=2, command=1), Raft.Entry(term=1, index=3, command=1), Raft.Entry(term=1, index=3, command=1), Raft.Entry(term=1, index=4, command=1), Raft.Entry(term=1, index=4, command=1), Raft.Entry(term=1, index=5, command=2), Raft.Entry(term=1, index=5, command=2), Raft.Entry(term=1, index=6, command=2), Raft.Entry(term=1, index=6, command=2), Raft.Entry(term=1, index=7, command=2), Raft.Entry(term=1, index=7, command=2), Raft.Entry(term=1, index=8, command=2)]
